Entity,Code,Day,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k
Mali,MLI,2020-12-07,0.36555284,0.39616984,0.001034544
Mali,MLI,2020-12-14,0.38207924,0.44041646,0.04281339
Mali,MLI,2020-12-21,0.39356107,0.4507564,0.06925043
Mali,MLI,2020-12-28,0.37315035,0.45810065,0.07151471
Mali,MLI,2021-01-04,0.28792882,0.49026114,0.067414135
Mali,MLI,2021-01-11,0.26279086,0.46610427,0.005027514
Mali,MLI,2021-01-18,0.23579755,0.38977253,-0.038631637
Mali,MLI,2021-01-25,0.26325852,0.4362698,-0.05173171
Mali,MLI,2021-02-01,0.25849187,0.43234327,-0.053240452
Mali,MLI,2021-02-08,0.348249,0.42793295,-0.044939734
Mali,MLI,2021-02-15,0.36014894,0.43114617,-0.06702892
Mali,MLI,2021-02-22,0.3529195,0.4588398,-0.068141796
Mali,MLI,2021-03-01,0.34556976,0.4399622,-0.08194947
Mali,MLI,2021-03-08,0.34237882,0.44464922,-0.07017299
Mali,MLI,2021-03-15,0.2586886,0.38505495,-0.07134397
Mali,MLI,2021-03-22,0.28019026,0.40640962,-0.06832761
Mali,MLI,2021-03-29,0.29145452,0.50703466,-0.021680318
Mali,MLI,2021-04-05,0.20102446,0.42354396,-0.001495974
Mali,MLI,2021-04-12,0.25020787,0.40439573,0.0224943
Mali,MLI,2021-04-19,0.25745478,0.41347653,0.047404073
Mali,MLI,2021-04-26,0.24300121,0.46591744,0.046079867
Mali,MLI,2021-05-03,0.28747183,0.4315285,0.04682142
Mali,MLI,2021-05-10,0.2929722,0.42861572,0.014025836
Mali,MLI,2021-05-17,0.28010193,0.43182704,0.011240668
Mali,MLI,2021-05-24,0.2327646,0.42742673,0.014526488
Mali,MLI,2021-05-31,0.25659558,0.4831325,0.02768803
Mali,MLI,2021-06-07,0.24110454,0.4848377,0.037141047
Mali,MLI,2021-06-14,0.27826518,0.48741767,0.050377946
Mali,MLI,2021-06-21,0.3590234,0.4786844,0.026269456
Mali,MLI,2021-06-28,0.30552763,0.46166894,0.041316252
Mali,MLI,2021-07-05,0.29276145,0.4267977,0.043839183
Mali,MLI,2021-07-12,0.36981112,0.40752494,-0.00138824
Mali,MLI,2021-07-19,0.37719837,0.39944318,0.038212955
Mali,MLI,2021-07-26,0.3058714,0.44886687,0.04252013
Mali,MLI,2021-08-02,0.2744643,0.40724108,0.036342602
Mali,MLI,2021-08-09,0.26813766,0.36837736,0.003108398
Mali,MLI,2021-08-16,0.26812527,0.42898667,0.011815328
Mali,MLI,2021-08-23,0.2649474,0.43416405,0.03086182
Mali,MLI,2021-08-30,0.27778447,0.4454206,0.0090851
Mali,MLI,2021-09-06,0.1811113,0.43456078,0.029765593
Mali,MLI,2021-09-13,0.18823127,0.40735862,0.013473249
Mali,MLI,2021-09-20,0.26628977,0.42657822,0.01995816
Mali,MLI,2021-09-27,0.18531205,0.38947237,0.002512495
Mali,MLI,2021-10-04,0.16346565,0.38154978,0.013359986
Mali,MLI,2021-10-11,0.14804073,0.3860253,-0.001936409
Mali,MLI,2021-10-18,0.14975445,0.39470652,0.009737646
Mali,MLI,2021-10-25,0.16014992,0.4847574,0.001556668
Mali,MLI,2021-11-01,0.19558461,0.4509158,0.018350972
Mali,MLI,2021-11-08,0.1963294,0.44966382,0.009661397
Mali,MLI,2021-11-15,0.19906953,0.46841726,0.00862056
Mali,MLI,2021-11-22,0.20122193,0.47406426,0.010414053
Mali,MLI,2021-11-29,0.26486492,0.45995006,0.028307198
Mali,MLI,2021-12-06,0.2855915,0.43286705,0.04866934
Mali,MLI,2021-12-13,0.2664754,0.43485877,0.047239304
Mali,MLI,2021-12-20,0.35211107,0.4072717,0.03366908
Mali,MLI,2021-12-27,0.2987568,0.4485573,0.058704164
Mali,MLI,2022-01-03,0.31624392,0.47409043,0.08347847
Mali,MLI,2022-01-10,0.32710046,0.55986744,0.09344301
Mali,MLI,2022-01-17,0.3104,0.5496955,0.101392515
Mali,MLI,2022-01-24,0.2994662,0.47573897,0.050255343
Mali,MLI,2022-01-31,0.34780046,0.51395684,0.045480106
Mali,MLI,2022-02-07,0.3445581,0.51011276,0.018497596
Mali,MLI,2022-02-14,0.35407105,0.58092356,0.01905001
Mali,MLI,2022-02-21,0.27568263,0.5447019,0.048162818
Mali,MLI,2022-02-28,0.28268337,0.5624586,0.06651085
Mali,MLI,2022-03-07,0.29566076,0.5891305,0.035790317
Mali,MLI,2022-03-14,0.28494206,0.61438924,0.032246683
Mali,MLI,2022-03-21,0.2803215,0.5720444,0.024821535
Mali,MLI,2022-03-28,0.2837688,0.5236381,0.015190396
Mali,MLI,2022-04-04,0.23770733,0.36356902,-0.02140814
Mali,MLI,2022-04-11,0.206938,0.39612246,0.001502878
Mali,MLI,2022-04-18,0.21116714,0.37660894,-0.006330851
Mali,MLI,2022-04-25,0.21078373,0.3987247,-0.006552329
Mali,MLI,2022-05-02,0.2076403,0.42758358,-0.004744214
Mali,MLI,2022-05-09,0.21416888,0.4077733,0.00613258
Mali,MLI,2022-05-16,0.14428261,0.4028801,0.007184752
Mali,MLI,2022-05-23,0.1581257,0.40846306,0.00339538
Mali,MLI,2022-05-30,0.15472749,0.39757687,-0.001334426
Mali,MLI,2022-06-06,0.1350526,0.39143664,0.004601572
Mali,MLI,2022-06-13,0.14040484,0.3914549,0.001968836
Mali,MLI,2022-06-20,0.13834466,0.36858144,0.006075343
Mali,MLI,2022-06-27,0.15774608,0.38368282,-0.003430055
Mali,MLI,2022-07-04,0.15475683,0.3636889,0.008432385
Mali,MLI,2022-07-11,0.149538,0.35963723,-0.001255865
Mali,MLI,2022-07-18,0.17711136,0.34854665,-0.006225707
Mali,MLI,2022-07-25,0.17643675,0.34838107,-0.012457169
Mali,MLI,2022-08-01,0.17704369,0.35483912,-0.00695798
Mali,MLI,2022-08-08,0.1773332,0.34593573,-0.005537276
Mali,MLI,2022-08-15,0.17976868,0.3808115,-0.003572468
Mali,MLI,2022-08-22,0.1765146,0.3968454,-0.006601841
Mali,MLI,2022-08-29,0.10086144,0.30089474,-0.026101222
Mali,MLI,2022-09-05,0.080039494,0.32027444,-0.021447662
Mali,MLI,2022-09-12,0.09997359,0.37780795,-0.015618878
Mali,MLI,2022-09-19,0.06657737,0.32667762,-0.051948544
Mali,MLI,2022-09-26,0.112495944,0.60017455,-0.015739793
Mali,MLI,2022-10-03,0.09988672,0.37797526,-0.03809695
Mali,MLI,2022-10-10,0.1026463,0.39529872,-0.013570853
Mali,MLI,2022-10-17,0.07951261,0.28770816,-0.044389896
Mali,MLI,2022-10-24,0.078858934,0.27363557,-0.044490024
Mali,MLI,2022-10-31,0.07841749,0.27576026,-0.04531079
Mali,MLI,2022-11-07,0.08018011,0.28045505,-0.044942226
Mali,MLI,2022-11-14,0.04286151,0.27709904,-0.045755565
Mali,MLI,2022-11-21,0.044189766,0.28054368,-0.042942405
Mali,MLI,2022-11-28,0.0570753,0.24112193,-0.031532273
Mali,MLI,2022-12-05,0.07811393,0.23300928,-0.042772137
Mali,MLI,2022-12-12,0.07637091,0.2766385,-0.037977625
Mali,MLI,2022-12-19,0.07528019,0.27967864,-0.041941818
Mali,MLI,2022-12-26,0.076257825,0.284734,-0.028587779
Mali,MLI,2023-01-02,0.06457887,0.2798556,-0.04173019
Mali,MLI,2023-01-09,0.10121662,0.35288772,-0.000714932
Mali,MLI,2023-01-16,0.09483245,0.38367328,-0.05918932
Mali,MLI,2023-01-23,0.08075555,0.34840086,-0.019923445
Mali,MLI,2023-01-30,0.0301516,0.3121569,-0.038672823
Mali,MLI,2023-02-06,0.06499523,0.27765706,-0.0591688
Mali,MLI,2023-02-13,0.08876897,0.3163226,-0.021787832
Mali,MLI,2023-02-20,0.10292522,0.350374,-0.012463465
Mali,MLI,2023-02-27,0.103246644,0.33671778,-0.017690185
Mali,MLI,2023-03-06,0.12523407,0.3601433,-0.010931412
Mali,MLI,2023-03-13,0.117612906,0.3551988,-0.008638807
Mali,MLI,2023-03-20,0.1216048,0.37471142,-0.013130025
Mali,MLI,2023-03-27,0.09708595,0.31801212,-0.012937045
Mali,MLI,2023-04-03,0.11635117,0.35561526,-0.013413283
Mali,MLI,2023-04-10,0.117585145,0.36068532,-0.011925283
Mali,MLI,2023-04-17,0.11439491,0.35690963,-0.013154224
Mali,MLI,2023-04-24,0.12029478,0.3774595,-0.009796963
Mali,MLI,2023-05-01,0.088307984,0.337943,-0.019916594
Mali,MLI,2023-05-08,0.11994918,0.37870747,-0.024805902
